revenu_estime_mois,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
2251.0,4.0,0.92,662.4,10000.0,12152.228172828332
2394.0,4.0,0.36,726.0,10000.0,12317.093619693276
4802.0,3.0,0.51,707.0,5000.0,500.0
3445.0,3.0,0.16,704.0,5000.0,500.0
2753.0,0.0,0.96,484.0,543.38,500.0
1144.0,3.0,0.89,300.0,10000.0,500.0
1473.0,3.0,0.78,720.0,5000.0,500.0
1872.0,3.0,0.25,655.8,5000.0,506.3094239079885
1898.0,3.0,0.84,409.0,5000.0,500.0
2441.0,0.0,0.87,508.8,10000.0,500.0
2078.0,3.0,0.03,520.0,5000.0,500.0
3134.0,3.0,0.56,347.0,5000.0,24477.586995519163
2484.0,2.0,0.96,839.0,10000.0,13403.464193304111
3411.0,1.0,0.65,422.0,5000.0,28468.332550649942
4744.0,5.0,0.9,761.0,5000.0,15944.351571310635
500.0,1.0,0.6,440.0,5000.0,500.0
1784.0,3.0,0.1,586.0,5000.0,500.0
2270.0,4.0,0.92,478.2,1220.4,9981.382567383063
3577.0,1.0,0.38,564.4,828.86,8908.267124870377
3146.0,0.0,0.56,554.0,5000.0,500.0
1765.0,5.0,0.1,451.6,5000.0,12869.386140401331
1414.0,5.0,0.42,651.0,197.88,7879.098508780672
2517.0,3.0,0.54,431.0,5000.0,500.0
2773.0,1.0,0.49,588.2,5000.0,500.0
3732.0,0.0,0.03,755.0,5000.0,10625.676850883963
4034.0,5.0,0.33,649.8,496.66,13979.88369121042
4370.0,5.0,0.32,620.4,10000.0,39894.86850509702
2679.0,3.0,0.8,504.0,5000.0,24776.40156737597
1039.0,4.0,0.68,646.4,10000.0,5377.4359066227125
3829.0,1.0,0.04,560.4,5000.0,500.0
5645.0,5.0,0.44,690.0,10000.0,23263.81823794237
3743.0,3.0,0.94,735.0,10000.0,500.0
3562.0,5.0,0.1,753.0,5000.0,25932.37750370768
2258.0,2.0,0.44,576.4,5000.0,500.0
2940.0,3.0,0.84,642.0,10000.0,500.0
2938.0,1.0,0.13,596.6,5000.0,500.0
3201.0,3.0,0.9,706.0,10000.0,10974.19548310474
2842.0,4.0,0.37,641.8,10000.0,14628.460631927765
3289.0,3.0,0.85,448.0,582.39,22364.985659357644
3055.0,2.0,0.54,686.0,5000.0,500.0
2729.0,3.0,0.4,419.0,5000.0,20714.46594528287
2490.0,2.0,0.23,371.8,798.15,500.0
2434.0,3.0,0.95,473.0,5000.0,500.0
2760.0,3.0,0.77,551.6,5000.0,17089.72304557635
2193.0,3.0,0.95,827.0,5000.0,28162.834906399592
3060.0,3.0,0.11,739.0,5000.0,8243.367217368506
2997.0,3.0,0.87,805.0,5000.0,500.0
1167.0,3.0,0.38,349.0,719.08,3328.8424402473306
2200.0,0.0,0.47,432.6,5000.0,17015.694884436813
1731.0,3.0,0.29,754.0,5000.0,2333.869952457323
2812.0,3.0,0.25,648.0,10000.0,500.0
2232.0,2.0,0.62,569.0,5000.0,500.0
1526.0,3.0,0.08,407.0,5000.0,9095.58278338632
3733.0,3.0,0.34,422.0,5000.0,5149.728824917103
500.0,5.0,0.38,595.4,5000.0,500.0
500.0,5.0,0.26,595.4,548.06,500.0
3329.0,0.0,0.72,612.0,10000.0,500.0
4806.0,3.0,0.2,558.2,5000.0,500.0
500.0,1.0,0.62,456.0,5000.0,500.0
1181.0,4.0,0.05,645.4,5000.0,500.0
3401.0,4.0,0.71,465.0,10000.0,32916.89585109401
3338.0,3.0,0.21,490.0,10000.0,500.0
1997.0,3.0,0.76,755.0,991.69,500.0
1410.0,4.0,0.68,475.4,5000.0,500.0
2371.0,4.0,0.69,825.0,543.26,23746.99647292048
500.0,3.0,0.24,513.0,10000.0,500.0
2564.0,4.0,0.03,643.4,663.52,500.0
3198.0,3.0,0.89,695.0,388.41,15028.581820523268
2306.0,0.0,0.64,612.8,5000.0,500.0
3070.0,3.0,0.58,791.0,5000.0,9825.729814473463
500.0,0.0,0.1,533.0,10000.0,17036.680201676703
2655.0,1.0,0.09,321.0,10000.0,500.0
3123.0,3.0,0.65,806.0,5000.0,20396.247744681383
1058.0,3.0,0.46,576.0,1287.43,500.0
1137.0,3.0,0.52,648.0,5000.0,500.0
3155.0,3.0,0.32,591.0,10000.0,500.0
785.0,3.0,0.33,324.0,5000.0,500.0
2613.0,3.0,0.25,658.0,10000.0,500.0
1975.0,3.0,0.97,647.0,10000.0,500.0
3535.0,3.0,0.88,649.0,5000.0,500.0
3202.0,3.0,0.37,622.0,10000.0,23124.572672263635
3067.0,3.0,0.33,690.0,5000.0,500.0
4583.0,3.0,0.45,438.4,789.54,7300.042929230574
2251.0,3.0,0.58,424.4,410.51,500.0
3998.0,3.0,0.63,713.0,418.79,500.0
4143.0,3.0,0.71,435.8,5000.0,4492.145732725343
1881.0,3.0,0.72,495.6,847.92,500.0
1851.0,3.0,0.97,587.8,5000.0,500.0
1449.0,3.0,0.43,670.0,10000.0,500.0
1223.0,3.0,0.2,551.2,868.62,500.0
2916.0,3.0,0.48,540.0,10000.0,500.0
2811.0,3.0,0.37,543.0,5000.0,500.0
2937.0,3.0,0.3,591.4,10000.0,7911.083974614097
2670.0,3.0,0.98,801.0,5000.0,36896.60980019855
2189.0,2.0,0.85,533.6,5000.0,1998.9243449274347
2903.0,1.0,0.25,807.0,1055.61,500.0
2470.0,1.0,0.78,464.0,5000.0,10783.05855056268
2021.0,3.0,0.47,574.0,5000.0,500.0
4857.0,3.0,0.19,531.6,5000.0,12507.864081330485
500.0,3.0,0.69,400.0,5000.0,12534.086087338055
3466.0,3.0,0.57,519.0,5000.0,17023.97520924748
2481.0,5.0,0.99,579.0,5000.0,14225.3372344427
942.0,3.0,0.35,575.4,5000.0,500.0
1559.0,3.0,0.84,567.0,5000.0,500.0
1767.0,2.0,0.44,494.6,992.53,15635.971719797486
3425.0,3.0,0.8,686.0,5000.0,18764.585626528544
943.0,2.0,0.47,360.0,10000.0,5572.693231935993
1358.0,3.0,0.49,305.0,10000.0,4586.889041982074
2779.0,3.0,0.09,411.0,10000.0,500.0
1621.0,3.0,0.76,385.0,5000.0,16177.121288527109
1195.0,3.0,0.14,833.0,10000.0,500.0
3333.0,3.0,0.19,401.0,10000.0,8943.350242989567
2796.0,4.0,0.54,621.8,5000.0,12787.499641856708
3159.0,3.0,0.2,480.4,1050.15,500.0
1641.0,4.0,0.74,586.6,713.54,500.0
500.0,0.0,0.14,331.0,5000.0,3602.0572172903267
3175.0,3.0,0.5,360.0,5000.0,580.3723833248425
2425.0,3.0,0.99,381.0,5000.0,4133.895360615895
3212.0,5.0,0.61,470.8,5000.0,2371.972611770464
2022.0,3.0,0.3,629.8,1070.67,500.0
2613.0,0.0,0.34,670.0,5000.0,7438.027916673134
5345.0,1.0,0.63,363.0,5000.0,28168.06385337335
500.0,3.0,0.06,431.6,10000.0,12046.205178867209
1776.0,1.0,0.43,440.4,5000.0,500.0
3453.0,3.0,0.93,521.6,10000.0,14069.071759640394
4510.0,5.0,0.34,564.0,5000.0,14476.711366790529
3432.0,1.0,0.48,536.6,5000.0,28433.95647982497
3050.0,3.0,0.15,652.0,5000.0,500.0
2651.0,3.0,0.94,836.0,5000.0,500.0
2142.0,3.0,0.04,582.4,5000.0,500.0
4102.0,1.0,0.83,717.6,5000.0,39894.86850509702
2161.0,3.0,0.06,505.0,421.1,500.0
3974.0,4.0,0.96,303.0,5000.0,23670.74957331744
1245.0,4.0,0.53,426.2,5000.0,500.0
1285.0,3.0,0.72,667.0,5000.0,500.0
3991.0,1.0,0.11,558.8,10000.0,500.0
1061.0,3.0,0.03,636.0,846.98,500.0
3686.0,2.0,0.87,390.0,566.08,7549.507251288014
3650.0,3.0,0.94,579.6,5000.0,12762.371866272675
2768.0,5.0,0.65,532.4,5000.0,6847.684831678455
1326.0,5.0,0.53,485.6,5000.0,500.0
1237.0,3.0,0.16,744.0,5000.0,8128.129620552187
1173.0,3.0,0.68,428.0,5000.0,3681.123044139684
2571.0,3.0,0.42,620.0,5000.0,15089.998384791275
2583.0,3.0,0.86,575.2,421.32,20579.7385473986
3935.0,3.0,0.2,543.2,10000.0,28400.018228752502
1272.0,1.0,0.04,443.4,5000.0,500.0
2320.0,5.0,0.73,555.0,5000.0,13337.63621486146
500.0,4.0,0.26,562.0,10000.0,12483.11135845582
2521.0,4.0,0.92,523.0,10000.0,27258.509415783898
565.0,4.0,0.85,468.0,734.92,500.0
626.0,3.0,0.39,655.0,770.38,500.0
3646.0,1.0,0.36,613.8,543.18,500.0
869.0,3.0,0.77,484.0,1053.52,500.0
3370.0,3.0,0.83,844.0,5000.0,26325.54973326867
1974.0,4.0,0.94,641.8,10000.0,9046.498896998608
3330.0,5.0,0.4,463.4,10000.0,24341.10694073292
3155.0,2.0,0.76,510.0,5000.0,500.0
3151.0,5.0,0.29,363.0,5000.0,500.0
1930.0,3.0,0.52,654.4,10000.0,7347.346017845576
4354.0,3.0,0.55,619.0,5000.0,500.0
2327.0,3.0,0.64,573.4,10000.0,500.0
2542.0,2.0,0.29,421.0,10000.0,500.0
1928.0,4.0,0.53,600.2,5000.0,500.0
3144.0,3.0,0.71,643.4,175.25,500.0
1311.0,4.0,0.32,599.0,5000.0,500.0
2073.0,5.0,0.17,517.0,5000.0,2957.735052299841
2271.0,3.0,0.01,568.0,5000.0,10100.043128108056
500.0,3.0,0.23,807.0,5000.0,500.0
1726.0,0.0,0.24,760.4,10000.0,18950.107921604256
2293.0,3.0,0.27,517.0,884.55,564.7858833290218
2531.0,3.0,0.73,500.0,5000.0,500.0
1414.0,0.0,0.98,344.0,5000.0,13904.822032884444
3963.0,2.0,0.43,468.6,5000.0,500.0
3106.0,3.0,0.37,459.2,5000.0,500.0
2301.0,3.0,0.66,604.6,1215.84,500.0
2920.0,3.0,0.11,765.0,10000.0,500.0
4147.0,1.0,0.58,512.8,10000.0,1303.426423485049
1804.0,3.0,0.3,665.4,5000.0,500.0
2762.0,5.0,0.32,440.0,5000.0,500.0
2489.0,3.0,0.21,623.0,5000.0,5228.925359555471
500.0,3.0,0.68,595.4,5000.0,500.0
1990.0,3.0,0.06,717.6,5000.0,500.0
3217.0,3.0,0.92,563.6,5000.0,500.0
1828.0,3.0,0.05,612.6,5000.0,500.0
1712.0,3.0,0.6,612.4,551.68,30608.618250535248
633.0,1.0,0.92,300.0,10000.0,3681.716862447288
3586.0,3.0,0.32,788.0,296.61,11435.755695720103
3344.0,2.0,0.69,791.0,5000.0,500.0
1808.0,3.0,0.45,689.0,5000.0,500.0
3383.0,3.0,0.49,804.0,5000.0,2600.2234067969134
3568.0,1.0,0.46,784.0,1006.02,38581.58326076975
3605.0,1.0,0.61,546.0,5000.0,14852.347077061037
1995.0,5.0,0.25,488.0,5000.0,11408.76158074839
678.0,3.0,0.52,638.2,1039.94,8427.301954426792
2619.0,2.0,0.35,670.0,10000.0,7589.296723322725
4122.0,0.0,0.03,615.0,281.27,37021.24314335338
2083.0,4.0,0.2,430.0,825.08,500.0
4064.0,1.0,0.2,565.0,1090.72,38597.40698768768
2119.0,2.0,0.6,682.0,5000.0,27709.49832108441
4204.0,3.0,0.79,332.0,874.31,500.0
606.0,3.0,0.8,562.0,10000.0,500.0
3578.0,3.0,0.83,790.0,5000.0,26303.44957979199
500.0,1.0,0.36,595.4,5000.0,500.0
2471.0,5.0,0.8,543.0,10000.0,500.0
3292.0,3.0,0.93,559.2,10000.0,7560.603246361036
1775.0,1.0,0.41,573.0,5000.0,8427.679988847724
500.0,4.0,0.71,595.4,1257.37,500.0
2542.0,3.0,0.99,763.0,10000.0,10264.314606260545
2832.0,3.0,0.68,688.0,5000.0,500.0
1852.0,3.0,0.65,590.6,10000.0,500.0
1368.0,3.0,0.46,561.0,5000.0,500.0
2180.0,3.0,0.11,415.0,5000.0,500.0
1185.0,1.0,0.6,423.0,761.76,500.0
1608.0,3.0,0.05,712.0,5000.0,19948.55530577029
1930.0,1.0,0.5,595.0,5000.0,500.0
2403.0,2.0,0.3,457.6,5000.0,500.0
1111.0,3.0,0.94,380.0,5000.0,500.0
1901.0,0.0,0.13,578.6,10000.0,9346.241062621397
5059.0,5.0,0.69,689.8,5000.0,3578.8122995430704
2448.0,1.0,0.13,413.0,5000.0,500.0
3860.0,3.0,0.65,738.8,5000.0,21105.465723365476
3676.0,0.0,0.88,353.0,764.54,500.0
2897.0,3.0,0.75,633.8,5000.0,500.0
2327.0,3.0,0.43,573.4,210.57,500.0
1307.0,3.0,0.57,673.0,1313.32,6309.4498277366265
4607.0,0.0,0.52,523.0,867.14,500.0
3180.0,3.0,0.6,571.6,5000.0,36556.59307284404
2429.0,5.0,0.79,644.0,5000.0,500.0
2395.0,3.0,0.4,551.0,10000.0,500.0
1976.0,3.0,0.13,380.0,5000.0,21781.98695875671
1555.0,3.0,0.51,537.0,5000.0,4723.846046656456
1519.0,3.0,0.54,592.6,5000.0,500.0
3179.0,3.0,0.94,601.0,5000.0,500.0
2423.0,3.0,0.21,594.0,5000.0,13513.468560001344
2487.0,2.0,0.6,458.2,5000.0,500.0
3650.0,3.0,0.39,446.0,841.6,500.0
1467.0,3.0,0.51,561.0,10000.0,500.0
500.0,2.0,0.89,595.4,5000.0,500.0
1996.0,3.0,0.99,541.0,10000.0,500.0
2003.0,4.0,0.69,594.8,904.17,1428.5107814896191
795.0,2.0,0.3,307.0,10000.0,500.0
2621.0,2.0,0.46,605.8,5000.0,17700.961735700923
751.0,5.0,0.24,765.0,10000.0,5304.565695489534
2377.0,3.0,0.31,638.0,5000.0,7964.866269439541
1156.0,3.0,0.69,448.0,5000.0,500.0
4514.0,1.0,0.73,632.6,10000.0,34340.561702198414
3260.0,0.0,0.05,563.4,5000.0,12967.610492373218
1698.0,3.0,0.46,387.0,5000.0,25591.639696246308
2358.0,1.0,0.48,798.0,5000.0,39095.70132515807
3443.0,3.0,0.42,690.2,1068.71,500.0
4021.0,3.0,0.96,623.8,5000.0,500.0
500.0,3.0,0.46,629.0,514.54,7920.423808612631
3388.0,4.0,0.48,840.0,10000.0,500.0
1047.0,3.0,0.55,590.6,10000.0,500.0
3079.0,2.0,0.15,313.0,10000.0,500.0
2819.0,3.0,0.08,675.4,10000.0,21615.341955334683
3868.0,3.0,0.84,584.6,5000.0,6659.447214207712
3764.0,3.0,0.21,549.2,5000.0,26612.43910076703
1604.0,3.0,0.88,615.0,10000.0,500.0
3034.0,3.0,0.28,595.4,5000.0,500.0
2030.0,0.0,0.25,509.0,5000.0,17858.7134257502
1145.0,4.0,0.33,651.0,289.98,4885.126472172284
2721.0,3.0,0.95,746.0,5000.0,3566.516472585042
4096.0,1.0,0.08,544.8,931.21,10957.563256599551
4592.0,1.0,0.37,634.2,761.03,39894.86850509702
2575.0,3.0,0.98,578.6,714.84,500.0
1801.0,3.0,0.69,719.0,5000.0,26375.556848313485
1892.0,3.0,0.51,479.0,806.63,500.0
1855.0,3.0,0.42,703.0,5000.0,21260.31115423613
4398.0,3.0,0.2,458.0,10000.0,500.0
2212.0,3.0,0.04,834.0,5000.0,35080.871417525945
1693.0,0.0,0.66,631.6,10000.0,9210.633097072685
1370.0,1.0,0.13,330.0,1153.82,500.0
1226.0,1.0,0.6,633.0,5000.0,21253.504165053688
1434.0,3.0,0.23,676.6,5000.0,9332.083526883216
1579.0,3.0,0.01,445.0,10000.0,15798.705570103417
3474.0,3.0,0.26,791.0,644.49,34488.74999640782
3485.0,3.0,0.76,547.0,10000.0,19345.66758417409
4095.0,0.0,0.51,445.8,5000.0,7532.138945560896
1074.0,3.0,0.63,696.2,5000.0,500.0
2044.0,3.0,0.8,377.0,1332.12,500.0
3093.0,3.0,0.64,693.0,5000.0,20681.097315600247
3730.0,3.0,0.34,387.0,5000.0,500.0
1939.0,4.0,0.38,386.0,5000.0,500.0
2961.0,4.0,0.71,517.2,5000.0,500.0
1163.0,3.0,0.77,342.0,1448.43,500.0
3053.0,5.0,0.19,621.6,5000.0,23766.59476410503
3685.0,1.0,0.68,523.0,10000.0,32008.185485476926
1454.0,3.0,0.11,577.0,5000.0,500.0
500.0,1.0,0.94,595.4,788.75,500.0
2558.0,1.0,0.88,576.0,778.72,11500.035406653124
3693.0,3.0,0.17,558.4,10000.0,15425.10876755011
500.0,5.0,0.08,534.2,-18.66,12737.218091515948
3770.0,1.0,0.63,621.2,5000.0,24198.55602015513
612.0,3.0,0.19,743.0,5000.0,500.0
500.0,0.0,0.61,595.4,643.82,500.0
991.0,2.0,0.8,827.0,10000.0,500.0
3535.0,3.0,0.55,682.8,692.43,19835.92539738861
2076.0,2.0,0.48,580.4,5000.0,500.0
2018.0,3.0,0.45,599.8,581.42,1836.7844760802927
2383.0,3.0,0.03,571.8,5000.0,500.0
921.0,1.0,0.04,633.0,5000.0,1167.099525275034
3214.0,3.0,0.74,491.0,887.92,11242.995545552798
4233.0,0.0,0.32,654.2,10000.0,30444.41752606657
2863.0,3.0,0.91,460.0,10000.0,500.0
2028.0,3.0,0.8,598.2,5000.0,500.0
3621.0,3.0,0.91,604.4,10000.0,500.0
500.0,3.0,0.27,626.4,5000.0,7941.080263849743
2384.0,3.0,0.21,823.0,5000.0,18259.874610043164
937.0,3.0,0.4,587.6,5000.0,11155.671648827018
2990.0,3.0,0.62,543.4,5000.0,24511.42535744556
2109.0,3.0,0.81,558.8,919.31,15669.04398561741
1811.0,3.0,0.46,675.0,10000.0,500.0
3319.0,3.0,0.72,628.4,5000.0,500.0
1982.0,3.0,0.99,645.4,5000.0,500.0
1185.0,3.0,0.0,557.0,5000.0,500.0
2304.0,3.0,0.6,368.0,10000.0,18449.42315980984
3711.0,3.0,0.97,451.0,5000.0,23727.3912340518
2841.0,3.0,0.34,542.0,5000.0,500.0
1399.0,5.0,0.11,661.0,10000.0,8067.806029332422
962.0,5.0,0.38,603.0,5000.0,500.0
2701.0,1.0,0.6,822.0,1002.95,4822.7471556909
2647.0,3.0,0.74,581.8,10000.0,500.0
1531.0,2.0,0.91,483.0,5000.0,8937.89525243721
3906.0,4.0,0.13,627.2,10000.0,23401.244236439383
2701.0,3.0,0.41,507.6,5000.0,500.0
2940.0,3.0,0.88,673.6,5000.0,14796.357807131111
500.0,2.0,0.4,468.0,5000.0,500.0
2894.0,3.0,0.66,538.8,10000.0,23140.7308451777
1311.0,3.0,0.91,599.0,5000.0,500.0
3267.0,3.0,0.0,522.2,10000.0,14074.377466935224
3131.0,2.0,0.64,825.0,5000.0,7014.187179419071
4403.0,3.0,0.09,787.0,487.52,14994.5795608102
3754.0,2.0,0.88,530.6,5000.0,19334.15534027285
4451.0,4.0,0.07,640.8,465.01,21416.473603610186
4587.0,3.0,0.98,442.0,5000.0,15410.780096993256
3626.0,4.0,0.46,553.4,5000.0,500.0
914.0,3.0,0.38,569.6,10000.0,500.0
1978.0,3.0,0.09,621.0,10000.0,9116.730177951114
3685.0,4.0,0.59,483.8,10000.0,500.0
1910.0,1.0,0.89,654.4,5000.0,7377.783299074361
2077.0,1.0,0.2,516.6,5000.0,14249.999087338869
4734.0,4.0,0.51,482.0,5000.0,17625.005304333405
2939.0,3.0,0.3,672.0,741.62,500.0
4726.0,3.0,0.95,643.8,5000.0,9102.16224972496
3130.0,2.0,0.26,467.8,10000.0,11840.820030828452
1444.0,2.0,0.56,797.0,5000.0,3385.6371225579664
2075.0,3.0,0.37,592.0,5000.0,32669.937479172346
2713.0,2.0,0.47,459.8,5000.0,500.0
3928.0,3.0,0.28,556.6,5000.0,500.0
3333.0,5.0,0.78,328.0,10000.0,7445.877283247973
2861.0,4.0,0.14,493.6,10000.0,500.0
3189.0,3.0,0.59,540.0,10000.0,1798.8103112959332
2682.0,0.0,0.11,644.4,10000.0,26379.13982790571
3100.0,3.0,0.1,415.0,228.73,500.0
3122.0,3.0,0.99,628.0,5000.0,500.0
2052.0,3.0,0.83,572.0,743.17,4637.667090328978
2635.0,3.0,0.26,653.0,5000.0,23976.78489774104
3325.0,5.0,0.64,475.0,726.55,500.0
2440.0,3.0,0.87,633.0,5000.0,6719.12224337161
4282.0,3.0,0.27,725.0,405.57,7798.858895084444
2025.0,4.0,0.98,471.0,5000.0,17653.584460874208
1598.0,3.0,0.8,627.8,10000.0,500.0
2287.0,3.0,0.47,622.6,5000.0,763.8257882278798
2297.0,3.0,0.83,671.0,529.67,25690.51083872613
4059.0,3.0,0.4,498.0,10000.0,3835.433356742735
1776.0,1.0,0.87,440.4,5000.0,500.0
3398.0,1.0,0.7,665.0,723.64,500.0
1266.0,3.0,0.46,516.6,743.07,30725.27708971741
4098.0,3.0,0.95,602.0,5000.0,39894.86850509702
2057.0,3.0,0.4,619.4,10000.0,20743.675272718458
3778.0,1.0,0.36,758.0,5000.0,19998.243461066268
3345.0,0.0,0.9,655.6,5000.0,26465.223591017195
3219.0,3.0,0.77,690.0,5000.0,9980.438077538149
2026.0,3.0,0.87,763.0,10000.0,6182.241807638127
2257.0,3.0,0.38,631.6,5000.0,9647.05207576296
505.0,3.0,0.34,565.2,5000.0,500.0
500.0,3.0,0.84,595.4,5000.0,500.0
1785.0,3.0,0.74,586.0,10000.0,500.0
500.0,3.0,0.36,595.4,5000.0,500.0
1493.0,1.0,0.53,568.0,10000.0,500.0
3362.0,1.0,0.79,614.8,5000.0,27973.43076850212
1577.0,3.0,0.87,776.0,5000.0,15566.586750708451
1577.0,2.0,0.15,514.4,5000.0,24900.96882567323
3366.0,3.0,0.87,402.0,5000.0,30850.856313728706
2836.0,3.0,0.11,451.0,10000.0,500.0
575.0,5.0,0.46,745.0,5000.0,20715.72786040349
1873.0,3.0,0.3,834.0,5000.0,500.0
3348.0,3.0,0.16,691.0,1011.34,500.0
1541.0,3.0,0.17,436.0,5000.0,500.0
2168.0,3.0,0.41,645.8,10000.0,500.0
2384.0,3.0,0.73,551.6,1160.79,6193.225131406318
3969.0,3.0,0.77,633.4,10000.0,11578.482361457878
2108.0,3.0,0.97,323.0,433.51,500.0
2485.0,5.0,0.97,485.0,5000.0,500.0
1285.0,3.0,0.82,675.4,337.59,500.0
518.0,3.0,0.09,635.2,5000.0,500.0
2554.0,1.0,0.22,323.0,5000.0,11301.820807689632
800.0,3.0,0.47,627.6,5000.0,500.0
3694.0,3.0,0.65,453.4,10000.0,6441.699232276767
2493.0,0.0,0.6,417.8,10000.0,500.0
1598.0,3.0,0.83,749.0,1235.59,21482.29879770653
841.0,3.0,0.45,767.0,5000.0,20631.732773372485
2211.0,1.0,0.11,498.6,10000.0,500.0
5660.0,3.0,0.01,489.8,567.52,1817.867190887964
1613.0,4.0,0.18,320.0,10000.0,500.0
500.0,4.0,0.73,432.0,5000.0,500.0
2651.0,3.0,0.75,548.0,10000.0,8180.277514679585
920.0,3.0,0.08,331.0,10000.0,500.0
2187.0,1.0,0.91,670.2,10000.0,629.0174592264733
2856.0,4.0,0.8,518.0,5000.0,1958.5691665117863
2395.0,3.0,0.21,506.2,10000.0,4276.50079142882
2162.0,3.0,0.11,567.2,10000.0,25524.411122209836
500.0,3.0,0.39,572.0,873.78,500.0
500.0,1.0,0.28,595.4,777.82,500.0
1985.0,3.0,0.75,740.0,5000.0,500.0
1165.0,1.0,0.09,471.0,10000.0,500.0
3788.0,3.0,0.99,847.0,10000.0,27187.825055741905
2368.0,4.0,0.01,667.0,5000.0,3095.6058161162705
1106.0,5.0,0.67,596.0,5000.0,14892.129695892656
2841.0,3.0,0.05,518.0,10000.0,22022.17102340588
2373.0,3.0,0.61,593.0,5000.0,1598.5573296252444
2290.0,3.0,0.41,817.0,1211.84,11417.686003789931
1142.0,4.0,0.86,522.0,5000.0,500.0
1293.0,5.0,0.24,300.0,10000.0,17767.617120803876
1627.0,3.0,0.71,649.0,5000.0,500.0
3329.0,3.0,0.28,537.0,10000.0,500.0
2574.0,3.0,0.74,621.0,10000.0,500.0
2206.0,1.0,0.13,575.0,5000.0,27971.661874715537
500.0,3.0,0.57,557.4,1040.2,22381.74034178567
1988.0,3.0,0.36,794.0,5000.0,500.0
1424.0,1.0,0.18,674.0,5000.0,500.0
3261.0,3.0,1.0,695.0,812.92,15009.266566119604
4380.0,3.0,0.41,523.2,776.91,2567.77199802696
2906.0,3.0,0.17,432.0,602.57,500.0
2919.0,3.0,0.11,536.0,5000.0,25162.12457911411
2435.0,3.0,0.67,616.6,5000.0,500.0
2100.0,3.0,0.05,650.0,10000.0,23470.26525443351
2849.0,3.0,0.09,842.0,10000.0,25262.999727345657
2990.0,3.0,0.98,323.0,5000.0,8543.009391045001
1562.0,3.0,0.81,508.6,10000.0,500.0
2487.0,5.0,0.59,593.0,270.49,4617.462855473694
865.0,3.0,0.32,691.0,798.92,500.0
2496.0,2.0,0.22,601.0,5000.0,500.0
3414.0,3.0,0.36,526.4,879.07,500.0
832.0,2.0,0.64,617.4,5000.0,500.0
1369.0,1.0,0.23,491.2,5000.0,500.0
3339.0,3.0,0.27,528.8,584.67,28568.46307002997
2849.0,3.0,0.12,387.0,10000.0,500.0
2984.0,3.0,0.57,336.0,10000.0,500.0
3926.0,3.0,0.55,636.6,1243.95,9279.622260921173
2839.0,3.0,0.55,753.0,922.33,500.0
3096.0,3.0,1.0,599.0,5000.0,500.0
1543.0,4.0,0.11,616.0,10000.0,9974.5385387336
1993.0,2.0,0.18,434.0,586.99,500.0
3745.0,3.0,0.83,306.0,10000.0,500.0
3688.0,3.0,0.8,386.0,5000.0,500.0
2507.0,4.0,0.11,793.0,5000.0,13941.527954181993
2694.0,3.0,0.99,548.4,5000.0,14236.835513896362
1963.0,5.0,0.46,572.0,639.77,13546.94566728572
2037.0,2.0,0.19,645.6,5000.0,19778.35539078744
1053.0,2.0,0.98,418.0,5000.0,17654.56282008825
2298.0,3.0,0.7,739.0,690.49,11421.443462561296
2529.0,5.0,0.95,543.0,10000.0,500.0
2828.0,3.0,0.35,406.0,5000.0,500.0
1998.0,3.0,0.56,594.0,5000.0,500.0
1625.0,4.0,0.73,632.0,5000.0,21236.88883013472
4146.0,3.0,0.7,657.0,5000.0,500.0
3833.0,4.0,0.15,621.4,5000.0,17664.586088599888
1844.0,3.0,0.24,620.0,5000.0,8116.3580936528115
5209.0,5.0,0.91,458.0,1104.31,12083.48293955499
811.0,5.0,0.43,546.0,10000.0,500.0
1274.0,3.0,0.95,800.0,5000.0,16091.874500371972
3712.0,3.0,0.31,587.4,10000.0,10815.09158862328
2085.0,0.0,0.72,842.0,10000.0,750.1675818274242
4991.0,5.0,0.2,488.2,10000.0,500.0
3565.0,5.0,0.65,561.8,5000.0,21054.2584713225
2941.0,3.0,0.79,596.6,5000.0,500.0
2898.0,5.0,0.16,672.0,474.01,12790.98416367052
1740.0,3.0,0.52,551.0,10000.0,3090.4762809527265
3777.0,3.0,0.23,515.0,10000.0,29174.700527737616
2846.0,3.0,0.78,762.0,5000.0,500.0
1898.0,4.0,0.3,521.0,5000.0,500.0
2437.0,2.0,0.66,531.0,5000.0,10942.245205344045
4186.0,0.0,0.35,459.0,10000.0,500.0
544.0,3.0,0.17,806.0,5000.0,22239.179681936534
897.0,3.0,0.89,499.8,10000.0,16726.831019614572
4621.0,3.0,0.75,557.0,10000.0,5733.19825457975
663.0,4.0,0.46,539.0,5000.0,500.0
3792.0,4.0,0.81,830.0,819.34,18379.00811212305
2226.0,3.0,0.22,511.8,5000.0,10040.154450939635
4524.0,3.0,0.62,689.0,5000.0,500.0
4871.0,3.0,0.89,523.2,1151.41,6243.156103406034
1914.0,3.0,0.82,481.8,5000.0,13327.738472695168
2638.0,1.0,0.77,637.8,5000.0,23261.21905705174
2325.0,3.0,0.57,583.0,10000.0,8479.067679026146
3185.0,3.0,0.23,667.6,10000.0,8335.243488615195
3430.0,3.0,0.01,758.0,1155.06,11621.885561278505
2525.0,3.0,0.69,473.4,525.45,500.0
